<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.24	00:15:00	1.06874	1.06885	1.06828	1.06862	148	0	39
2024.06.24	00:30:00	1.06864	1.06902	1.06861	1.06895	89	0	30
2024.06.24	00:45:00	1.06897	1.06901	1.06886	1.06895	75	0	37
2024.06.24	01:00:00	1.06902	1.06924	1.06884	1.06912	205	0	19
2024.06.24	01:15:00	1.06912	1.06912	1.06902	1.06909	75	0	21
2024.06.24	01:30:00	1.06911	1.06919	1.06902	1.06919	139	0	21
2024.06.24	01:45:00	1.06920	1.06927	1.06897	1.06927	250	0	18
2024.06.24	02:00:00	1.06927	1.06944	1.06924	1.06934	164	0	20
2024.06.24	02:15:00	1.06933	1.06939	1.06902	1.06902	259	0	20
2024.06.24	02:30:00	1.06902	1.06905	1.06884	1.06886	212	0	19
2024.06.24	02:45:00	1.06886	1.06890	1.06863	1.06868	280	0	19
2024.06.24	03:00:00	1.06868	1.06871	1.06840	1.06841	288	0	19
2024.06.24	03:15:00	1.06839	1.06877	1.06838	1.06875	260	0	19
2024.06.24	03:30:00	1.06875	1.06911	1.06875	1.06904	215	0	19
2024.06.24	03:45:00	1.06904	1.06926	1.06895	1.06909	246	0	18
2024.06.24	04:00:00	1.06908	1.06917	1.06860	1.06866	435	0	19
2024.06.24	04:15:00	1.06865	1.06879	1.06827	1.06870	555	0	18
2024.06.24	04:30:00	1.06869	1.06888	1.06844	1.06886	463	0	18
2024.06.24	04:45:00	1.06887	1.06902	1.06881	1.06897	318	0	18
2024.06.24	05:00:00	1.06898	1.06903	1.06880	1.06891	214	0	18
2024.06.24	05:15:00	1.06890	1.06921	1.06884	1.06913	274	0	19
2024.06.24	05:30:00	1.06914	1.06924	1.06886	1.06886	340	0	19
2024.06.24	05:45:00	1.06887	1.06892	1.06869	1.06882	210	0	19
2024.06.24	06:00:00	1.06884	1.06908	1.06881	1.06902	280	0	19
2024.06.24	06:15:00	1.06902	1.06905	1.06886	1.06903	234	0	18
2024.06.24	06:30:00	1.06905	1.06926	1.06905	1.06917	388	0	18
2024.06.24	06:45:00	1.06916	1.06918	1.06900	1.06906	181	0	19
2024.06.24	07:00:00	1.06908	1.06922	1.06902	1.06921	150	0	19
2024.06.24	07:15:00	1.06920	1.06923	1.06912	1.06917	157	0	18
2024.06.24	07:30:00	1.06918	1.06933	1.06916	1.06929	131	0	19
2024.06.24	07:45:00	1.06929	1.06936	1.06923	1.06936	149	0	18
2024.06.24	08:00:00	1.06937	1.06973	1.06936	1.06961	447	0	19
2024.06.24	08:15:00	1.06962	1.06962	1.06941	1.06954	500	0	18
2024.06.24	08:30:00	1.06953	1.06973	1.06953	1.06963	932	0	18
2024.06.24	08:45:00	1.06964	1.06985	1.06963	1.06977	394	0	18
2024.06.24	09:00:00	1.06973	1.07010	1.06963	1.06995	570	0	18
2024.06.24	09:15:00	1.06995	1.07054	1.06988	1.07028	744	0	18
2024.06.24	09:30:00	1.07028	1.07063	1.07025	1.07043	480	0	18
2024.06.24	09:45:00	1.07044	1.07044	1.07000	1.07023	468	0	18
2024.06.24	10:00:00	1.07021	1.07077	1.07015	1.07070	840	0	18
2024.06.24	10:15:00	1.07070	1.07072	1.07013	1.07030	559	0	18
2024.06.24	10:30:00	1.07029	1.07140	1.07025	1.07132	834	0	18
2024.06.24	10:45:00	1.07131	1.07139	1.07106	1.07118	706	0	18
2024.06.24	11:00:00	1.07118	1.07136	1.07079	1.07127	996	0	18
2024.06.24	11:15:00	1.07127	1.07160	1.07127	1.07134	774	0	18
2024.06.24	11:30:00	1.07132	1.07169	1.07103	1.07168	785	0	18
2024.06.24	11:45:00	1.07168	1.07169	1.07120	1.07125	664	0	18
2024.06.24	12:00:00	1.07124	1.07187	1.07121	1.07173	926	0	18
2024.06.24	12:15:00	1.07173	1.07254	1.07162	1.07238	1128	0	18
2024.06.24	12:30:00	1.07237	1.07281	1.07226	1.07267	968	0	18
2024.06.24	12:45:00	1.07266	1.07267	1.07210	1.07218	675	0	18
2024.06.24	13:00:00	1.07218	1.07250	1.07194	1.07212	1166	0	18
2024.06.24	13:15:00	1.07212	1.07234	1.07187	1.07203	709	0	18
2024.06.24	13:30:00	1.07202	1.07268	1.07191	1.07264	767	0	18
2024.06.24	13:45:00	1.07266	1.07298	1.07240	1.07292	1002	0	18
2024.06.24	14:00:00	1.07291	1.07332	1.07283	1.07294	928	0	18
2024.06.24	14:15:00	1.07293	1.07302	1.07257	1.07274	621	0	18
2024.06.24	14:30:00	1.07276	1.07307	1.07259	1.07280	570	0	18
2024.06.24	14:45:00	1.07279	1.07349	1.07266	1.07349	875	0	18
2024.06.24	15:00:00	1.07348	1.07348	1.07273	1.07280	913	0	18
2024.06.24	15:15:00	1.07281	1.07318	1.07255	1.07281	752	0	18
2024.06.24	15:30:00	1.07283	1.07312	1.07252	1.07265	847	0	18
2024.06.24	15:45:00	1.07264	1.07340	1.07256	1.07336	925	0	18
2024.06.24	16:00:00	1.07337	1.07383	1.07337	1.07364	929	0	18
2024.06.24	16:15:00	1.07365	1.07399	1.07349	1.07369	988	0	18
2024.06.24	16:30:00	1.07370	1.07400	1.07348	1.07366	895	0	18
2024.06.24	16:45:00	1.07364	1.07426	1.07360	1.07417	1071	0	18
2024.06.24	17:00:00	1.07415	1.07454	1.07377	1.07392	1183	0	18
2024.06.24	17:15:00	1.07387	1.07396	1.07318	1.07318	951	0	18
2024.06.24	17:30:00	1.07319	1.07348	1.07315	1.07315	871	0	18
2024.06.24	17:45:00	1.07314	1.07321	1.07261	1.07290	1289	0	18
2024.06.24	18:00:00	1.07289	1.07321	1.07261	1.07266	982	0	18
2024.06.24	18:15:00	1.07267	1.07297	1.07252	1.07271	570	0	18
2024.06.24	18:30:00	1.07270	1.07277	1.07243	1.07251	551	0	18
2024.06.24	18:45:00	1.07250	1.07301	1.07224	1.07262	691	0	18
2024.06.24	19:00:00	1.07263	1.07307	1.07252	1.07282	508	0	18
2024.06.24	19:15:00	1.07283	1.07284	1.07261	1.07264	656	0	18
2024.06.24	19:30:00	1.07263	1.07284	1.07261	1.07274	566	0	19
2024.06.24	19:45:00	1.07272	1.07284	1.07262	1.07268	368	0	18
2024.06.24	20:00:00	1.07267	1.07267	1.07222	1.07226	393	0	18
2024.06.24	20:15:00	1.07225	1.07239	1.07216	1.07226	385	0	19
2024.06.24	20:30:00	1.07224	1.07249	1.07209	1.07248	376	0	18
2024.06.24	20:45:00	1.07248	1.07255	1.07217	1.07239	422	0	18
2024.06.24	21:00:00	1.07239	1.07254	1.07234	1.07247	736	0	18
2024.06.24	21:15:00	1.07248	1.07310	1.07242	1.07307	649	0	18
2024.06.24	21:30:00	1.07307	1.07348	1.07306	1.07339	334	0	18
2024.06.24	21:45:00	1.07338	1.07365	1.07338	1.07346	426	0	18
2024.06.24	22:00:00	1.07345	1.07351	1.07332	1.07340	393	0	18
2024.06.24	22:15:00	1.07341	1.07358	1.07334	1.07347	367	0	18
2024.06.24	22:30:00	1.07347	1.07373	1.07336	1.07363	306	0	19
2024.06.24	22:45:00	1.07364	1.07365	1.07345	1.07350	575	0	18
2024.06.24	23:00:00	1.07349	1.07364	1.07341	1.07360	226	0	19
2024.06.24	23:15:00	1.07360	1.07362	1.07345	1.07346	86	0	20
2024.06.24	23:30:00	1.07346	1.07351	1.07332	1.07335	72	0	19
2024.06.24	23:45:00	1.07334	1.07341	1.07304	1.07304	167	0	20
2024.06.25	00:00:00	1.07304	1.07312	1.07276	1.07312	29	0	33
2024.06.25	00:15:00	1.07311	1.07317	1.07306	1.07317	66	0	43
2024.06.25	00:30:00	1.07318	1.07324	1.07313	1.07313	84	0	35
2024.06.25	00:45:00	1.07313	1.07319	1.07312	1.07315	84	0	35
2024.06.25	01:00:00	1.07321	1.07332	1.07317	1.07328	157	0	24
2024.06.25	01:15:00	1.07328	1.07334	1.07326	1.07332	154	0	20
2024.06.25	01:30:00	1.07332	1.07334	1.07328	1.07332	67	0	18
2024.06.25	01:45:00	1.07333	1.07333	1.07320	1.07320	33	0	19
2024.06.25	02:00:00	1.07320	1.07320	1.07299	1.07305	146	0	19
2024.06.25	02:15:00	1.07304	1.07311	1.07300	1.07308	47	0	19
2024.06.25	02:30:00	1.07308	1.07310	1.07304	1.07308	96	0	19
2024.06.25	02:45:00	1.07308	1.07319	1.07308	1.07313	129	0	18
2024.06.25	03:00:00	1.07311	1.07331	1.07310	1.07329	198	0	19
2024.06.25	03:15:00	1.07329	1.07347	1.07310	1.07321	239	0	18
2024.06.25	03:30:00	1.07320	1.07346	1.07319	1.07341	251	0	18
2024.06.25	03:45:00	1.07339	1.07344	1.07315	1.07331	330	0	19
2024.06.25	04:00:00	1.07331	1.07337	1.07317	1.07330	314	0	18
2024.06.25	04:15:00	1.07332	1.07350	1.07313	1.07316	476	0	18
2024.06.25	04:30:00	1.07315	1.07345	1.07313	1.07336	452	0	18
2024.06.25	04:45:00	1.07336	1.07346	1.07324	1.07336	228	0	19
2024.06.25	05:00:00	1.07337	1.07350	1.07329	1.07346	423	0	18
2024.06.25	05:15:00	1.07346	1.07352	1.07340	1.07348	343	0	19
2024.06.25	05:30:00	1.07348	1.07361	1.07344	1.07352	696	0	18
2024.06.25	05:45:00	1.07353	1.07360	1.07341	1.07358	451	0	18
2024.06.25	06:00:00	1.07359	1.07384	1.07355	1.07379	173	0	19
2024.06.25	06:15:00	1.07379	1.07380	1.07354	1.07356	196	0	19
2024.06.25	06:30:00	1.07357	1.07359	1.07347	1.07350	200	0	19
2024.06.25	06:45:00	1.07351	1.07380	1.07350	1.07375	160	0	19
2024.06.25	07:00:00	1.07376	1.07377	1.07363	1.07374	256	0	18
2024.06.25	07:15:00	1.07373	1.07373	1.07355	1.07367	148	0	19
2024.06.25	07:30:00	1.07366	1.07381	1.07355	1.07380	163	0	19
2024.06.25	07:45:00	1.07378	1.07390	1.07374	1.07385	290	0	18
2024.06.25	08:00:00	1.07386	1.07409	1.07385	1.07407	168	0	18
2024.06.25	08:15:00	1.07409	1.07432	1.07409	1.07424	192	0	18
2024.06.25	08:30:00	1.07423	1.07427	1.07400	1.07413	319	0	18
2024.06.25	08:45:00	1.07412	1.07418	1.07404	1.07407	237	0	19
2024.06.25	09:00:00	1.07406	1.07406	1.07347	1.07348	477	0	18
2024.06.25	09:15:00	1.07348	1.07368	1.07334	1.07337	344	0	18
2024.06.25	09:30:00	1.07338	1.07352	1.07314	1.07349	372	0	18
2024.06.25	09:45:00	1.07349	1.07368	1.07304	1.07309	621	0	18
2024.06.25	10:00:00	1.07308	1.07319	1.07264	1.07268	903	0	18
2024.06.25	10:15:00	1.07267	1.07268	1.07198	1.07239	830	0	18
2024.06.25	10:30:00	1.07239	1.07287	1.07230	1.07246	778	0	18
2024.06.25	10:45:00	1.07247	1.07279	1.07231	1.07260	701	0	18
2024.06.25	11:00:00	1.07259	1.07301	1.07244	1.07297	944	0	18
2024.06.25	11:15:00	1.07298	1.07306	1.07265	1.07291	722	0	18
2024.06.25	11:30:00	1.07288	1.07348	1.07284	1.07327	790	0	18
2024.06.25	11:45:00	1.07326	1.07338	1.07311	1.07332	728	0	18
2024.06.25	12:00:00	1.07333	1.07343	1.07289	1.07290	714	0	18
2024.06.25	12:15:00	1.07291	1.07301	1.07257	1.07270	564	0	18
2024.06.25	12:30:00	1.07270	1.07299	1.07261	1.07273	440	0	18
2024.06.25	12:45:00	1.07272	1.07283	1.07222	1.07236	688	0	18
2024.06.25	13:00:00	1.07235	1.07293	1.07230	1.07259	808	0	18
2024.06.25	13:15:00	1.07259	1.07285	1.07257	1.07263	548	0	18
2024.06.25	13:30:00	1.07264	1.07269	1.07201	1.07229	563	0	18
2024.06.25	13:45:00	1.07230	1.07248	1.07214	1.07224	652	0	18
2024.06.25	14:00:00	1.07222	1.07234	1.07192	1.07203	654	0	18
2024.06.25	14:15:00	1.07203	1.07203	1.07133	1.07137	473	0	18
2024.06.25	14:30:00	1.07137	1.07142	1.07081	1.07103	681	0	18
2024.06.25	14:45:00	1.07104	1.07131	1.07083	1.07085	740	0	18
2024.06.25	15:00:00	1.07084	1.07139	1.07082	1.07137	800	0	18
2024.06.25	15:15:00	1.07137	1.07139	1.07083	1.07089	609	0	18
2024.06.25	15:30:00	1.07089	1.07115	1.07058	1.07070	1127	0	18
2024.06.25	15:45:00	1.07069	1.07093	1.07012	1.07040	916	0	18
2024.06.25	16:00:00	1.07043	1.07121	1.07041	1.07094	939	0	18
2024.06.25	16:15:00	1.07092	1.07099	1.07022	1.07029	797	0	18
2024.06.25	16:30:00	1.07028	1.07072	1.07000	1.07039	1025	0	18
2024.06.25	16:45:00	1.07040	1.07053	1.06991	1.07015	783	0	18
2024.06.25	17:00:00	1.07014	1.07023	1.06897	1.06940	1510	0	18
2024.06.25	17:15:00	1.06944	1.06963	1.06916	1.06931	1169	0	18
2024.06.25	17:30:00	1.06931	1.06996	1.06918	1.06981	847	0	18
2024.06.25	17:45:00	1.06981	1.07004	1.06960	1.06997	1026	0	18
2024.06.25	18:00:00	1.06997	1.07064	1.06997	1.07051	857	0	18
2024.06.25	18:15:00	1.07051	1.07074	1.07021	1.07048	609	0	18
2024.06.25	18:30:00	1.07048	1.07084	1.07048	1.07061	712	0	18
2024.06.25	18:45:00	1.07060	1.07068	1.07022	1.07030	613	0	18
2024.06.25	19:00:00	1.07032	1.07071	1.07020	1.07063	600	0	18
2024.06.25	19:15:00	1.07062	1.07077	1.07037	1.07067	650	0	18
2024.06.25	19:30:00	1.07068	1.07073	1.07041	1.07044	364	0	18
2024.06.25	19:45:00	1.07044	1.07046	1.07012	1.07037	494	0	18
2024.06.25	20:00:00	1.07036	1.07080	1.07034	1.07077	398	0	19
2024.06.25	20:15:00	1.07079	1.07105	1.07066	1.07105	319	0	18
2024.06.25	20:30:00	1.07104	1.07115	1.07079	1.07114	306	0	18
2024.06.25	20:45:00	1.07115	1.07135	1.07114	1.07125	523	0	18
2024.06.25	21:00:00	1.07125	1.07146	1.07112	1.07141	378	0	18
2024.06.25	21:15:00	1.07142	1.07163	1.07140	1.07161	334	0	19
2024.06.25	21:30:00	1.07161	1.07164	1.07147	1.07154	345	0	18
2024.06.25	21:45:00	1.07155	1.07163	1.07136	1.07151	322	0	19
2024.06.25	22:00:00	1.07150	1.07152	1.07129	1.07137	380	0	18
2024.06.25	22:15:00	1.07138	1.07166	1.07138	1.07164	332	0	19
2024.06.25	22:30:00	1.07163	1.07165	1.07143	1.07152	414	0	19
2024.06.25	22:45:00	1.07153	1.07162	1.07143	1.07149	221	0	18
2024.06.25	23:00:00	1.07147	1.07148	1.07124	1.07129	109	0	19
2024.06.25	23:15:00	1.07127	1.07127	1.07100	1.07103	84	0	19
2024.06.25	23:30:00	1.07102	1.07135	1.07102	1.07129	168	0	20
2024.06.25	23:45:00	1.07128	1.07137	1.07119	1.07130	159	0	20
2024.06.26	00:00:00	1.07127	1.07127	1.07032	1.07114	98	0	32
2024.06.26	00:15:00	1.07116	1.07126	1.07093	1.07126	74	0	39
2024.06.26	00:30:00	1.07127	1.07129	1.07111	1.07114	41	0	38
2024.06.26	00:45:00	1.07114	1.07120	1.07108	1.07114	55	0	32
2024.06.26	01:00:00	1.07115	1.07139	1.07111	1.07132	126	0	19
2024.06.26	01:15:00	1.07132	1.07141	1.07132	1.07139	81	0	20
2024.06.26	01:30:00	1.07138	1.07141	1.07127	1.07127	71	0	21
2024.06.26	01:45:00	1.07125	1.07127	1.07114	1.07114	106	0	20
2024.06.26	02:00:00	1.07114	1.07114	1.07092	1.07092	142	0	18
2024.06.26	02:15:00	1.07093	1.07099	1.07088	1.07088	118	0	19
2024.06.26	02:30:00	1.07089	1.07093	1.07088	1.07090	75	0	18
2024.06.26	02:45:00	1.07091	1.07092	1.07079	1.07082	88	0	18
2024.06.26	03:00:00	1.07081	1.07082	1.07053	1.07058	169	0	18
2024.06.26	03:15:00	1.07059	1.07092	1.07056	1.07088	192	0	19
2024.06.26	03:30:00	1.07088	1.07093	1.07074	1.07089	157	0	19
2024.06.26	03:45:00	1.07088	1.07115	1.07077	1.07104	270	0	18
2024.06.26	04:00:00	1.07102	1.07137	1.07102	1.07126	234	0	18
2024.06.26	04:15:00	1.07128	1.07148	1.07123	1.07124	341	0	18
2024.06.26	04:30:00	1.07127	1.07155	1.07099	1.07126	699	0	18
2024.06.26	04:45:00	1.07125	1.07153	1.07119	1.07148	501	0	18
2024.06.26	05:00:00	1.07147	1.07169	1.07138	1.07143	448	0	18
2024.06.26	05:15:00	1.07144	1.07165	1.07143	1.07143	201	0	18
2024.06.26	05:30:00	1.07144	1.07144	1.07111	1.07111	179	0	18
2024.06.26	05:45:00	1.07111	1.07111	1.07077	1.07090	220	0	18
2024.06.26	06:00:00	1.07088	1.07100	1.07084	1.07096	190	0	18
2024.06.26	06:15:00	1.07095	1.07110	1.07093	1.07106	211	0	18
2024.06.26	06:30:00	1.07106	1.07116	1.07105	1.07109	117	0	18
2024.06.26	06:45:00	1.07108	1.07109	1.07089	1.07100	137	0	19
2024.06.26	07:00:00	1.07099	1.07100	1.07065	1.07087	148	0	18
2024.06.26	07:15:00	1.07088	1.07104	1.07087	1.07103	102	0	19
2024.06.26	07:30:00	1.07104	1.07105	1.07082	1.07088	174	0	18
2024.06.26	07:45:00	1.07090	1.07107	1.07081	1.07094	329	0	18
2024.06.26	08:00:00	1.07094	1.07103	1.07083	1.07095	277	0	18
2024.06.26	08:15:00	1.07095	1.07098	1.07043	1.07049	196	0	19
2024.06.26	08:30:00	1.07048	1.07055	1.07028	1.07053	258	0	18
2024.06.26	08:45:00	1.07052	1.07052	1.07013	1.07028	334	0	18
2024.06.26	09:00:00	1.07026	1.07045	1.07012	1.07012	408	0	18
2024.06.26	09:15:00	1.07012	1.07036	1.06984	1.07007	474	0	18
2024.06.26	09:30:00	1.07008	1.07025	1.06941	1.06952	602	0	18
2024.06.26	09:45:00	1.06952	1.06986	1.06928	1.06938	467	0	18
2024.06.26	10:00:00	1.06939	1.06950	1.06885	1.06887	689	0	18
2024.06.26	10:15:00	1.06887	1.06903	1.06843	1.06872	707	0	18
2024.06.26	10:30:00	1.06873	1.06903	1.06847	1.06897	669	0	18
2024.06.26	10:45:00	1.06896	1.06944	1.06888	1.06929	675	0	18
2024.06.26	11:00:00	1.06929	1.06948	1.06913	1.06937	693	0	18
2024.06.26	11:15:00	1.06938	1.06989	1.06934	1.06981	650	0	18
2024.06.26	11:30:00	1.06981	1.06984	1.06915	1.06931	605	0	18
2024.06.26	11:45:00	1.06930	1.06939	1.06892	1.06938	588	0	18
2024.06.26	12:00:00	1.06939	1.06985	1.06938	1.06968	755	0	18
2024.06.26	12:15:00	1.06968	1.06986	1.06952	1.06959	611	0	18
2024.06.26	12:30:00	1.06959	1.06961	1.06886	1.06887	766	0	18
2024.06.26	12:45:00	1.06888	1.06893	1.06871	1.06879	498	0	18
2024.06.26	13:00:00	1.06880	1.06881	1.06830	1.06834	539	0	18
2024.06.26	13:15:00	1.06835	1.06843	1.06811	1.06819	610	0	18
2024.06.26	13:30:00	1.06818	1.06869	1.06816	1.06835	608	0	18
2024.06.26	13:45:00	1.06835	1.06863	1.06826	1.06839	685	0	18
2024.06.26	14:00:00	1.06838	1.06859	1.06813	1.06834	597	0	18
2024.06.26	14:15:00	1.06832	1.06833	1.06799	1.06801	604	0	18
2024.06.26	14:30:00	1.06802	1.06841	1.06786	1.06840	642	0	18
2024.06.26	14:45:00	1.06839	1.06938	1.06812	1.06932	648	0	18
2024.06.26	15:00:00	1.06932	1.06935	1.06847	1.06857	927	0	18
2024.06.26	15:15:00	1.06857	1.06925	1.06847	1.06853	1006	0	18
2024.06.26	15:30:00	1.06854	1.06859	1.06791	1.06828	1002	0	18
2024.06.26	15:45:00	1.06828	1.06831	1.06761	1.06762	965	0	18
2024.06.26	16:00:00	1.06762	1.06812	1.06727	1.06741	1317	0	18
2024.06.26	16:15:00	1.06738	1.06740	1.06679	1.06692	989	0	18
2024.06.26	16:30:00	1.06693	1.06754	1.06651	1.06720	1465	0	18
2024.06.26	16:45:00	1.06720	1.06803	1.06703	1.06739	1222	0	18
2024.06.26	17:00:00	1.06739	1.06853	1.06734	1.06853	1349	0	18
2024.06.26	17:15:00	1.06853	1.06875	1.06814	1.06837	1113	0	18
2024.06.26	17:30:00	1.06838	1.06917	1.06829	1.06895	1203	0	18
2024.06.26	17:45:00	1.06895	1.06947	1.06791	1.06792	1882	0	18
2024.06.26	18:00:00	1.06795	1.06824	1.06734	1.06759	1310	0	18
2024.06.26	18:15:00	1.06758	1.06812	1.06753	1.06812	894	0	18
2024.06.26	18:30:00	1.06811	1.06845	1.06796	1.06838	729	0	18
2024.06.26	18:45:00	1.06839	1.06865	1.06797	1.06810	681	0	18
2024.06.26	19:00:00	1.06809	1.06841	1.06783	1.06819	705	0	18
2024.06.26	19:15:00	1.06819	1.06863	1.06812	1.06851	531	0	18
2024.06.26	19:30:00	1.06851	1.06867	1.06836	1.06841	391	0	18
2024.06.26	19:45:00	1.06842	1.06842	1.06799	1.06812	533	0	18
2024.06.26	20:00:00	1.06812	1.06864	1.06805	1.06863	609	0	18
2024.06.26	20:15:00	1.06862	1.06878	1.06833	1.06878	377	0	19
2024.06.26	20:30:00	1.06878	1.06899	1.06852	1.06866	402	0	18
2024.06.26	20:45:00	1.06867	1.06874	1.06811	1.06846	418	0	18
2024.06.26	21:00:00	1.06845	1.06846	1.06807	1.06811	351	0	19
2024.06.26	21:15:00	1.06811	1.06816	1.06776	1.06786	354	0	18
2024.06.26	21:30:00	1.06785	1.06793	1.06773	1.06782	266	0	19
2024.06.26	21:45:00	1.06783	1.06800	1.06778	1.06791	406	0	18
2024.06.26	22:00:00	1.06790	1.06791	1.06741	1.06753	442	0	18
2024.06.26	22:15:00	1.06754	1.06769	1.06747	1.06759	286	0	18
2024.06.26	22:30:00	1.06758	1.06775	1.06741	1.06774	255	0	19
2024.06.26	22:45:00	1.06774	1.06805	1.06764	1.06800	359	0	18
2024.06.26	23:00:00	1.06799	1.06805	1.06773	1.06774	211	0	19
2024.06.26	23:15:00	1.06773	1.06777	1.06765	1.06769	103	0	19
2024.06.26	23:30:00	1.06769	1.06783	1.06766	1.06773	143	0	19
2024.06.26	23:45:00	1.06774	1.06795	1.06772	1.06793	211	0	20
2024.06.27	00:00:00	1.06790	1.06791	1.06769	1.06771	53	0	28
2024.06.27	00:15:00	1.06770	1.06781	1.06757	1.06770	95	0	33
2024.06.27	00:30:00	1.06771	1.06797	1.06771	1.06792	80	0	25
2024.06.27	00:45:00	1.06794	1.06794	1.06777	1.06784	66	0	26
2024.06.27	01:00:00	1.06789	1.06810	1.06785	1.06810	203	0	20
2024.06.27	01:15:00	1.06809	1.06811	1.06786	1.06788	150	0	20
2024.06.27	01:30:00	1.06788	1.06794	1.06785	1.06787	169	0	21
2024.06.27	01:45:00	1.06787	1.06798	1.06786	1.06794	161	0	20
2024.06.27	02:00:00	1.06795	1.06796	1.06767	1.06772	128	0	19
2024.06.27	02:15:00	1.06774	1.06793	1.06773	1.06790	105	0	18
2024.06.27	02:30:00	1.06789	1.06803	1.06788	1.06794	77	0	19
2024.06.27	02:45:00	1.06794	1.06805	1.06787	1.06788	70	0	19
2024.06.27	03:00:00	1.06788	1.06793	1.06773	1.06792	366	0	18
2024.06.27	03:15:00	1.06793	1.06807	1.06784	1.06785	321	0	19
2024.06.27	03:30:00	1.06785	1.06801	1.06766	1.06773	343	0	19
2024.06.27	03:45:00	1.06772	1.06776	1.06761	1.06773	255	0	18
2024.06.27	04:00:00	1.06773	1.06808	1.06768	1.06804	291	0	18
2024.06.27	04:15:00	1.06804	1.06840	1.06797	1.06836	460	0	18
2024.06.27	04:30:00	1.06836	1.06855	1.06831	1.06833	313	0	18
2024.06.27	04:45:00	1.06835	1.06885	1.06834	1.06876	357	0	18
2024.06.27	05:00:00	1.06878	1.06905	1.06878	1.06884	323	0	18
2024.06.27	05:15:00	1.06884	1.06903	1.06873	1.06901	221	0	18
2024.06.27	05:30:00	1.06901	1.06903	1.06888	1.06894	179	0	19
2024.06.27	05:45:00	1.06894	1.06904	1.06872	1.06884	271	0	18
2024.06.27	06:00:00	1.06884	1.06886	1.06872	1.06882	181	0	18
2024.06.27	06:15:00	1.06882	1.06907	1.06879	1.06902	202	0	18
2024.06.27	06:30:00	1.06902	1.06914	1.06899	1.06902	132	0	19
2024.06.27	06:45:00	1.06903	1.06909	1.06896	1.06898	135	0	18
2024.06.27	07:00:00	1.06898	1.06913	1.06896	1.06907	125	0	18
2024.06.27	07:15:00	1.06908	1.06937	1.06908	1.06922	126	0	18
2024.06.27	07:30:00	1.06923	1.06923	1.06896	1.06909	117	0	18
2024.06.27	07:45:00	1.06909	1.06938	1.06909	1.06933	145	0	19
2024.06.27	08:00:00	1.06933	1.06934	1.06916	1.06918	192	0	18
2024.06.27	08:15:00	1.06918	1.06926	1.06911	1.06921	149	0	18
2024.06.27	08:30:00	1.06921	1.06947	1.06919	1.06943	421	0	18
2024.06.27	08:45:00	1.06944	1.06963	1.06926	1.06947	238	0	18
2024.06.27	09:00:00	1.06948	1.06960	1.06923	1.06937	490	0	18
2024.06.27	09:15:00	1.06936	1.06954	1.06922	1.06952	465	0	18
2024.06.27	09:30:00	1.06952	1.06980	1.06910	1.06918	651	0	18
2024.06.27	09:45:00	1.06918	1.06936	1.06901	1.06920	635	0	18
2024.06.27	10:00:00	1.06918	1.06931	1.06891	1.06931	695	0	18
2024.06.27	10:15:00	1.06930	1.06970	1.06914	1.06917	806	0	18
2024.06.27	10:30:00	1.06917	1.06957	1.06909	1.06924	898	0	18
2024.06.27	10:45:00	1.06925	1.06941	1.06873	1.06893	665	0	18
2024.06.27	11:00:00	1.06892	1.06898	1.06856	1.06858	836	0	18
2024.06.27	11:15:00	1.06858	1.06870	1.06795	1.06829	767	0	18
2024.06.27	11:30:00	1.06828	1.06895	1.06822	1.06864	997	0	18
2024.06.27	11:45:00	1.06863	1.06905	1.06862	1.06870	824	0	18
2024.06.27	12:00:00	1.06871	1.06909	1.06863	1.06882	851	0	18
2024.06.27	12:15:00	1.06883	1.06970	1.06878	1.06951	979	0	18
2024.06.27	12:30:00	1.06953	1.06964	1.06932	1.06950	814	0	18
2024.06.27	12:45:00	1.06951	1.07001	1.06949	1.06962	690	0	18
2024.06.27	13:00:00	1.06964	1.06973	1.06896	1.06907	645	0	18
2024.06.27	13:15:00	1.06907	1.06957	1.06902	1.06948	637	0	18
2024.06.27	13:30:00	1.06947	1.06998	1.06944	1.06988	799	0	18
2024.06.27	13:45:00	1.06988	1.07035	1.06975	1.07028	667	0	18
2024.06.27	14:00:00	1.07029	1.07033	1.06987	1.06994	817	0	18
2024.06.27	14:15:00	1.06995	1.07002	1.06971	1.06996	605	0	18
2024.06.27	14:30:00	1.06997	1.07019	1.06977	1.07003	657	0	18
2024.06.27	14:45:00	1.07003	1.07010	1.06917	1.06918	769	0	18
2024.06.27	15:00:00	1.06918	1.06976	1.06917	1.06969	768	0	18
2024.06.27	15:15:00	1.06970	1.07028	1.06956	1.06997	1006	0	18
2024.06.27	15:30:00	1.07013	1.07195	1.06960	1.07161	2775	0	18
2024.06.27	15:45:00	1.07161	1.07212	1.07107	1.07185	1800	0	18
2024.06.27	16:00:00	1.07184	1.07227	1.07166	1.07201	1264	0	18
2024.06.27	16:15:00	1.07202	1.07243	1.07163	1.07191	1041	0	18
2024.06.27	16:30:00	1.07191	1.07255	1.07191	1.07229	1269	0	18
2024.06.27	16:45:00	1.07230	1.07240	1.07168	1.07195	1047	0	18
2024.06.27	17:00:00	1.07195	1.07244	1.07153	1.07189	1293	0	18
